MONOMER-16079	G-12385	Q56163	jadomycin polyketide synthase ketoacyl synthase JadA	JadA
CPLX-8940				
CPLX-185			[MoFe]-nitrogenase complex nitrogenase component	[MoFe]-nitrogenase complex component I, [MoFe]-nitrogenase complex Mo-Fe protein
CPLX-5901			L-fucose isomerase	
MONOMER-13561	G-10332	Q936T0		IpuC
CPLX-9353			class Ie ribonucleoside-diphosphate reductase	
HS03462-MONOMER	HS03462	P12074	cytochrome c oxidase subunit 6A1	cytochrome c oxidase polypeptide VIa-liver
CPLX-7178				
YIL099W-MONOMER	YIL099W	P08019	Sporulation-specific GlycoAmylase	glucoamylase subunit
CPLX0-7732			<i>N</i>-acetylmuramic acid 6-phosphate etherase	
MONOMER-20967	G-80493	B9JN20	L-erythrulose-1-phosphate isomerase	LerI
CPLX-7603			bacillibactin synthase multienzyme complex	
MONOMER-18761	G-27229	B9WZX0	brevianamide F synthase	FtmA
CPLX66-213			ketohexokinase	
MONOMER-13287	G-10121	Q9ZET5	alkene monooxygenase ferredoxin subunit monomer	AamC
CPLX-8036			vanadium-dependent bromoperoxidase	
MONOMER-16526	G-12785			
MONOMER-17142		Q93NG6	2,6-dihydroxypseudooxynicotine hydrolase	
AT1G80230-MONOMER	AT1G80230	Q9SSB8	complex IV subunit 5b	complex IV subunit 5b
ABC-12-CPLX			L-glutamine ABC transporter	
EG12433-MONOMER	EG12433	P37765	23S rRNA pseudouridine<sup>2605</sup> synthase	RluB, YciL, ribosomal large subunit pseudouridine synthase B
CPLX-8481			cyanophycin synthase	
MONOMER-3165	G-2261	Q8RNY0	protocatechuate 4,5-dioxygenase &alpha; subunit	
CPLX-2301			methylthioalkylmalate synthase	
MONOMER-2232			starch phosphorylase	
CPLX-8917			cyclo-acetoacetyl-L-tryptophan dimethylallyltransferase	
YOL141W-MONOMER	YOL141W	Q08282	tRNA wybutosine-synthesizing protein 4	carboxy methyl transferase
CPLX-5661			(S)-tetrahydroprotoberberine oxidase	STOX
MONOMER-19148	G-43875	A0A097ZL30	matairesinol 4-<i>O</i>-methyltransferase	
CPLX-9330			lactoyl-CoA dehydratase archerase	
MONOMER-14259	G-10890	A4ZKM5		
CPLX-7159				
HS13249-MONOMER	HS13249	Q9H8P0	polyprenol reductase	SR type 3, steroid 5-alpha-reductase 2-like, steroid 5-alpha-reductase 3, 3-oxo-5-&alpha;-steroid 4-dehydrogenase 3
CPLX0-7693			FMN dependent NADH:quinone oxidoreductase	
MONOMER-19305	G-44015	F1CWE2	15-dimethyl-2-<i>epi</i>-fumiquinazoline A oxidase	
CPLX-7586				
G185E-4192-MONOMER	G185E-4192	O53622	monooxygenase EthA2	
CPLX66-1052			nucleoside diphosphate kinase	
MCHMAUTO-MONOMER	G-353		Mch	Mch
CPLX-8014			VanB D-alanine--D-lactate ligase	
AT3G16480-MONOMER	AT3G16480	O04308	cytochrome <i>bc</i><sub>1</sub> complex mitochondrial processing peptidase &alpha;-subunit 2	&alpha;-MPP 1, mitochondrial processing peptidase &alpha;-subunit
MONOMER-0			periplasmic dehydroquinate dehydratase	
AT4G15560-MONOMER	AT4G15560	Q38854		
CPLX-8465			methylmalonyl-CoA mutase	
ALKAPHOSPHA-MONOMER	EG10727	P00634	alkaline phosphatase	PsiA, PhoA
CPLX-2181			toluene-4-monooxygenase	
MONOMER-19712	G-44416	A4SEG2	chlorophyllide <i>a</i> hydrolase	BciC
CPLX-8895			dimethylallyl-diphosphate:paspalinine dimethylallyltransferase, AtmD	
MONOMER-4486	G-3526	Q59273	glycerol dehydratase medium subunit	DhaC
CPLX-5522			D-fructose 1,6-bisphosphate aldolase	
BDHNADPHCLOS-MONOMER	G-12172	P13604	NADPH-dependent butanol dehydrogenase	
CPLX-9313			<em>N</em>-[(2<em>S</em>)-2-amino-2-carboxyethyl]-<small>L</small>-glutamate dehydrogenase	
MONOMER-14050	G-10737	Q9RRD7	glutamyl-tRNA<sup>Gln</sup> amidotransferase subunit B	GatB
CPLX-7140				
MONOMER-14758	G-11261	Q44258	3-chlorobenzoate-<i>cis</i>-diol hydrogenase	CbaC
CPLX0-7654			glycerol facilitator	GlpF glycerol MIP channel
MONOMER-11169				
CPLX-7567			glucan 1,4-&alpha;-glucosidase	
MONOMER-15328	G-11731	Q5FTS6	periplasmic dehydroquinate dehydratase	
CPLX-7564				
AT5G41480-MONOMER	AT5G41480	F4JYE9		
CPLX4LZ-150			PS II core dimer	
MONOMER-20099	G-54987		carnitine monooxygenase &alpha; subunit	YeaW
CPLX-7994				
MONOMER-17058	G-14861	Q53685	oleandomycin glycosyltransferase	OleD
LTAA-CPLX			low-specificity L-threonine aldolase	
CPLX-182			[MoFe]-nitrogenase complex nitrogenase reductase component	[MoFe]-nitrogenase complex component II, [MoFe]-nitrogenase complex Fe protein
CPLX-8440			pesudooxynicotine oxidase	
MONOMER-14536	G-11106	O27628	2,3-bisphosphoglycerate-independent phosphoglycerate mutase 1	
CPLX-2021				
DPPC-MONOMER	EG12626	P0AEG1	dipeptide ABC transporter membrane subunit DppC	DppC
CPLX-8872			UDP-xylose synthase 1	
MONOMER-19537	G-44241	P21133	&alpha; subunit	AatA
CPLX-5322			glycerol-3-phosphate cytidylyltransferase	
MONOMER-20518	G-58306	B4FVP3	zealexin A1 synthase	
CPLX-9294			3-hydroxy-2-methylpyridinecarboxylate monooxygenase	
MONOMER-17502			2-phenylethyl &beta;-<i>D</i>-glucopyranoside glucosidase; subunit	
CPLX-7111				
RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER	EG11417	P28903	anaerobic ribonucleoside-triphosphate reductase	NrdD
CPLX0-7622			L-serine deaminase III	
G3O-32618-MONOMER	G3O-32618	P49957	tRNA (carboxymethyluridine<small><sup>34</sup></small>-5-<em>O</em>)-methyltransferase	tRNA (uracil-5-)-methyltransferase TRM9, tRNA [Um34] methyltransferase, tRNA (carboxymethyluridine<sup>34</sup>-5-<i>O</i>)-methyltransferase
CPLX-7546			succinyl CoA:L-malate CoA transferase	
MONOMER-18511	G-17985	Q0WW21	anthocyanin 5-<i>O</i>-glucosyltransferase	
CPLX490-3566			pyruvate dehydrogenase complex E2 component	
MONOMER-19945	G-44644	S4S3E1	4-dedimethylamino-4-oxo-anhydrotetracycline chlorinase monomer	CtcP
CPLX-7975			D-arabitol-phosphate dehydrogenase	
HS03271-MONOMER	HS03271	O75845	lathosterol oxidase	lathosterol 5-desaturase, Delta(7)-sterol 5-desaturase, C-5 sterol desaturase, sterol-C5-desaturase
HOLO-ACP-SYNTH-CPLX				
MONOMER-11996				
CPLX-8417			dTDP-glucose 4,6-dehydratase	
MONOMER-20951	G-80476		2-(3-hydroxy-2-oxo-1<i>H</i>-indol-3-yl)acetate dioxygenase IacG subunit	IacG
CPLX-1962				
G7553-MONOMER	G7553	Q46845	disulfide reductase / organic hydroperoxide reductase	YghU, GST N2-2
CPLX-8855				
MONOMER-13268	G-10102	P0CY53	light-independent protochlorophyllide reductase subunit L	BchL, LI-POR subunit L, DPOR subunit L
CPLX-521			[FeMo]-nitrogenase complex nitrogenase reductase component	[FeMo]-nitrogenase complex  component II, [FeMo]-nitrogenase complex Fe protein
CHLREDRAFT_184490-MONOMER	CHLREDRAFT_184490	A8J287	chlorophyll a-b binding protein of LHCII type I	
CPLX-9278			lactate oxidase	
AT1G78390-MONOMER	AT1G78390	Q9M9F5		
CPLX-7094			CofG-CofH complex	
MONOMER18C3-18	G18C3-17	D9J0D5	cembratrienol synthase	
CPLX0-7529			polysaccharide export complex	
MONOMER-3090			&alpha; subunit of naphthalene 1,2-dioxygenase component B	
CPLX-7529				
MONOMER-15093	G-11529	P93082		tryptophan decarboxylase
CPLX490-3522			proton-translocating NADH-quinone oxidoreductase hydrophilic subcomplex	
YNL130C-MONOMER	YNL130C	P17898	cholinephosphotransferase 1	diacylglycerol cholinephosphotransferase 1
CPLX-7951			hydroxycadaverine succinyl-transferase/bisucaberin synthetase	
MONOMER-12564	G-9647	Q7XZQ8	flavone synthase I	FNSI
GLYOXI-CPLX			glyoxalase I	GLX I
ENSG00000130299-MONOMER	HS05366	Q9BX61	GTPBP3	GTP-binding protein 3, mitochondrial GTP-binding protein 1, tRNA modification GTPase GTPBP3, mitochondrial
CPLX-8399			adenosine 5'-phosphoramidase	
PNTA-MONOMER	EG10744	P07001	pyridine nucleotide transhydrogenase subunit &alpha;	PntA
CPLX-1883				
MONOMER-17214			2-oxo-3-hexenedioate decarboxylase	4-oxalocrotonate decarboxylase
CPLX-884				
MONOMER-17937	G-15932	Q84T19	&beta;-amylase	
CPLX-5041			&gamma;-butyrobetaine dioxygenase	&gamma;-butyrobetaine hydroxylase
G185E-7539-MONOMER	G185E-7539	P9WMY3		WbbL
CPLX-9262			pyoluteorin polyketide synthase	
MONOMER-15640	G-12009	Q9I6Z0	8-oxoguanine deaminase monomer	
CPLX-7075				
MONOMER-5341	G-3981	P02701	avidin subunit	
CPLX0-682				
MONOMER-20353	G-58141	Q9F723	carotenoid 1,2-hydratase	CrtC
CPLX-7513				
MONOMER-14246	G-10877	O32429	DMS oxygenase &beta; subunit	DsoB
CPLX490-29			cytochrome <i>b</i><sub>6</sub><i>f</i> complex monomer	
MONOMER-18343	G-17843	A4F5C1	4-hydroxy-2-methylquinoline synthase complex acyl-carrier protein subunit	AuaB
CPLX-7934			AMP deaminase 2	AMP deaminase isoform L
CPLX-186			[MoFe]-nitrogenase complex	
GLUTAMINB-CPLX				
HS00936-MONOMER	HS00936	Q14642	type I inositol-1,4,5-trisphosphate 5-phosphatase	5PTASE, inositol polyphosphate-5-phosphatase, 40kDa, inositol polyphosphate-5-phosphatase, 40kD, inositol trisphosphate-5-phosphatase, 40kD
CPLX-8383			3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4,5-dioxygenase	
MONOMER-14712	G-11245	Q38M36	2-hydroxymuconate tautomerase	CnbG, 4-oxalocrotonate tautomerase
CPLX-1742			nitrous oxide reductase	
EG10825-MONOMER	EG10825	P07648	exodeoxyribonuclease V subunit RecC	RecC
CPLX-8822			mitochondrial taurocyamine kinase	
G6531-MONOMER	G6531	P69434	partially deacetylated poly-&beta;-1,6-<i>N</i>-acetyl-D-glucosamine outer membrane porin	YcdS, HmsH, PgaA
CPLX-481				
MONOMER-20758	G-63015	F8QPG2	naphthomycin polyketide synthase E	NatE
CPLX-9248			(<i>S</i>)-malate dehydrogenase (NAD+, pyruvate-forming)	
MONOMER-18092	G-16085	Q9L9G2	prephenate dehydrogenase	NovF
CPLX-706			acetyl-CoA C-acetyltransferase	
MONOMER-13086	G-9968	P14611	acetyl-CoA acetyltransferase subunit	PhbA
CPLX0-3948				
GLTJ-MONOMER	EG12661	P0AER3	glutamate/aspartate ABC transporter membrane subunit GltJ	
CPLX-7486				
HS06175-MONOMER	HS06175	O43674	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	CI-SGDH, Complex I-SGDH, NADH-ubiquinone oxidoreductase SGDH subunit
CPLX3O-4031			trehalose synthase complex	
MONOMER4FS-5				
CPLX-7914			tyrosine aminotransferase	tyrosine transaminase, tyrosine-&alpha;-ketoglutarate transaminase
AT1G15950-MONOMER	AT1G15950	Q9S9N9	cinnamoyl coenzyme A reductase	feruloyl-CoA reductase, p-hydroxycinnamoyl coenzyme A reductase
GABATRANSAM-CPLX			4-aminobutyrate aminotransferase GabT	
MONOMER-15310	G-11722	Q9I157	non-ribosomal peptide synthetase PvdL	PvdL
CPLX-8364			3-ketosteroid 9&alpha;-monooxygenase	
SYNPCC7942_2094-MONOMER	SYNPCC7942_2094	Q8VPV6	CO2 hydration protein	CupS
CPLX-169			sorbitol-specific PTS enzyme II	EII<sup>Gut</sup>, Enzyme II<sup>Gut</sup>, glucitol PTS permease
RHA1_RO10212-MONOMER	RHA1_RO10212		phthalate 3,4-dioxygenase ferredoxin subunit	
CPLX-8807			2-iminobutanoate/2-iminopropanoate deaminase	
MONOMER-16063	G-12368	Q9I296	isovaleryl-CoA dehydrogenase subunit	LiuA
CPLX-4645				
CPLX-525			[FeMo]-nitrogenase complex	
CPLX-9233			5-taurinomethyluridine-[tRNA] synthase complex	
MONOMER-13542	G-10313	A1RCJ9	triazine hydrolase	TrzN
CPLX-7041				
EG11180-MONOMER	EG11180	P0A742	large conductance mechanosensitive channel	YhdC, MscL
CPLX0-3803			DNA polymerase III, holoenzyme	
YHR144C-MONOMER	YHR144C	P06773	deoxycytidylate deaminase	
CPLX-7470			2-nitrotoluene dioxygenase complex oxygenase component	oxygenase<sub>2NT</sub>
MONOMER-18881	G-34589	F5HN73	cAATrp dimethylallyltransferase subunit	
CPLX3O-10530			dehydrodolichyl diphosphate synthase complex	
MONOMER-18743	G-27215	Q9FBI2	Shiga toxin subunit A	StxA
CPLX-7893			spore photoproduct lyase	
HS07793-MONOMER	HS07793	Q09328	&alpha;-1,6-mannosyl-glycoprotein 6-&beta;-<em>N</em>-acetylglucosaminyltransferase A	&alpha;-mannoside &beta;-1,6-<i>N</i>-acetylglucosaminyltransferase, GlcNAc-T V, GNT-V, mannoside acetylglucosaminyltransferase 5, <i>N</i>-acetylglucosaminyl-transferase V
FHLMULTI-CPLX				FHL
MONOMER-16509	G-12773	Q6PQK2	nitrite dismutase	nitrophorin-7, NP7
CPLX-8339			archaeal glucosamine-6-phosphate deaminase	
TX72_RS11460-MONOMER	TX72_RS11460	Q7U404	NAD(P)H-quinone oxidoreductase subunit G	NdhG
CPLX-1602				invertase
EG12330-MONOMER	EG12330	P37025	RNA 2',3'-cyclic phosphodiesterase	ThpR, YadP, LigT
CPLX-8791			mycinamicin VI 2''-<i>O</i>-methyltransferase	
MONOMER-13709	G-10469	Q8L1D5	D-sorbitol dehydrogenase small subunit	SldB
CPLX-4442				
MONOMER-2145	G-1502	O66187	thiocyanate hydrolase &alpha; subunit	ScnA
CPLX-9218			dimethylamine monooxygenase complex	
MONOMER-16710	G-14567	P95480	tryptophan 7-halogenase subunit	PrnA
CPLX-7027				
MONOMER-19131	G-43863	P38364	pisatin demethylase	
CPLX0-3501			7-cyano-7-deazaguanine reductase	
MONOMER-19273	G-43984	D7PI19	dehydrogriseofulvin reductase	
CPLX-7455				
HS11953-MONOMER	HS11953	Q7Z6J9	tRNA-splicing endonuclease subunit TSEN54	HsSen54, tRNA-intron endonuclease Sen54
CPLX1ZNC-149			phycobiliprotein &beta; subunit cysteine-82 (3<i>Z</i>)-phycoerythrobilin lyase	
LUMAZINESYN-MONOMER	EG11322	P61714	6,7-dimethyl-8-ribityllumazine synthase	YbaF, RibH, RibE
CPLX-7873			cytosolic NADP(+)-dependent isocitrate dehydrogenase	isocitrate dehydrogenase 1 (NADP+), soluble, NADP-dependent isocitrate dehydrogenase, peroxisomal, NADP(+)-specific ICDH, IDP
G12WB-159-MONOMER	G12WB-159	Q18CI9	energy-coupling factor transporter ATP-bindind protein 2	
EIISGA			L-ascorbate specific PTS enzyme II	EII<sup>Sga</sup>, EII<sup>Ula</sup>, Enzyme II<sup>Sga</sup>, Enzyme II<sup>Ula</sup>
AT4G02780-MONOMER	AT4G02780	Q38802	<i>ent</i>-copalyl diphosphate synthase	At4g02780, CPS, GA1, copalyl diphosphate synthase, <i>ent</i>-kaurene synthase A
CPLX-8310			tRNA<sup>His</sup> guanylyltransferase	
AT3G12900-MONOMER	AT3G12900	Q9LE86	scopoletin 8-hydroxylase	
CPLX-153			&beta;-glucoside specific PTS enzyme II	EIIBC<sup>asc</sup>, Enzyme IIBC<sup>asc</sup>
MONOMER-19679	G-44381	D7P5W5	3-amino-4-hydroxybenzoate adenylyltransferase	
CPLX-8774			L-2-aminoadipate--LysW ligase	
AG6-MONOMER	AG6	Q948Z0	camphene synthase	Ag-g-CAM
CPLX-4303			4-hydroxy-tetrahydrodipicolinate synthase	
MONOMER-4301				
CPLX-9195			nitric-oxide synthase	
B0709-MONOMER	G6378	P75742	dipeptide:H<sup>+</sup> symporter DtpD	DtpD, YbgH
CPLX-7012				
MONOMER-8361	G-6341			PnuE
CPLX0-3107			ClpXP	
MONOMER-14032	G-10720	P87017	hydroxyaverantin dehydrogenase subunit	AflH, AdhA
CPLX-7440			bchL dimer	
MONOMER-17630	G-15345	Q9F836	dTDP-3-amino-4-oxo-2,3,6-trideoxy-&alpha;-D-glucose <i>N,N</i>-dimethyltransferase	
CPLX1UA-11721			type II minimal act PKS	min PKS, minimal PKS
MONOMER-11026				
CPLX-7847			type II iododthyronine deiodinase	D2, type-II 5'-deiodinase, type 2 DI, DIOII, 5DII, type II idodthyronine selenodeiodinase, deiodinase, iodothyronine, type II
MONOMER-20064	G-44757	A0A077EWA5	norbelladine <i>O</i>-methyltransferase	
DIHYDRODIPICSYN-CPLX			4-hydroxy-tetrahydrodipicolinate synthase	
AT5G37180-MONOMER	AT5G37180	F4K5W8	sucrose synthase	
CPLX-8294			tRNA (guanine<sup>10</sup>-<i>N</i><sup>2</sup>)-methyltransferase	
MONOMER-12199		Q59545		xylitol-2- dehydrogenase, D-xylulose reductase
CPLX-1427			phospholipase A1 DAD1	
MONOMER-17039	G-14846	E2RTY6	glucose-6-phosphate isomerase	
CPLX-8757			hydroxymethylglutaryl-CoA synthase	
DEOD-MONOMER	EG10222	P0ABP8	purine nucleoside phosphorylase	Pup, DeoD
CPLX-4142				
MONOMER-14515			<i>N</i>-acetylneuraminate 9-phosphate synthase subunit	
CPLX-9177			(2S)-methylsuccinyl-CoA oxidase	
MONOMER-20485	G-58274	I0IVM8	1,3-diaminopropane <i>N</i>-monooxygenase	AcbB
CPLX-6991				
MONOMER-19515	G-44219	A0A0D3QU48	UDP-2,4-diacetamido-2,4,6-trideoxy-&beta;-L-idopyranose C2-epimerase	
CPLX0-2881			Lon protease	
MONOMER-12744	G-9771	Q675L5	chloroplastic isopimara-7,15-diene synthase	isopimara-7,15-diene synthase
CPLX-7424				
MONOMER-17482			ent-kaurenoic acid NADPH:oxygen oxidoreductase	
CPLX1A0-6334			3-oxoacyl-[acp]-synthase	KS-CLF, 3-oxoacyl-ACP-synthase
MONOMER-18070	G-16064	Q97VG1	D-xylonate dehydratase subunit	
CPLX-7830				
G3O-31970-MONOMER	G3O-60	P32368	phosphoinositide phosphatase	phosphatidylinositol phosphate phosphatase
CYT-D-UBIOX-CPLX			cytochrome <i>bd</i>-I ubiquinol oxidase	ubiquinol oxidase (electrogenic, non H<sup>+</sup> transporting), cytochrome <i>d</i> complex, cytochrome <i>bd</i> complex, cytochrome <i>d</i> ubiquinol oxidase complex, cytochrome <i>b558-d</i> complex, ubiquinol:oxygen oxidoreductase
GIO2-1744-MONOMER	GIO2-1744		pyruvate:ferredoxin oxidoreductase	Cre11.g473950.t1.1, pyruvate-ferredoxin oxidoreductase
CPLX-8272			CooA protein	
MONOMER-7081			kynurenine formamidase I	aryl-formylamine amidohydrolase
CPLX-13514			allantoicase dimer	
MONOMER3O-64	G3O-24	P07250	inositol polyphosphate multikinase	
CPLX-8735			daunorubicin polyketide synthase complex	
MONOMER-19928	G-44627	Q01911	tetracycline 11a-monooxygenase	TetX
CPLX-3961				
MONOMER-15287				&mu;-sulfohydrolase
CPLX-9157			chlorzoxazone hydrolase	
MONOMER-11959	G-9274	P93841		
CPLX-6971			pinosylvin synthase	
RHA1_RO08058-MONOMER	RHA1_RO08058		biphenyl 2,3-dioxygenase, ferredoxin component	
CPLX0-241			tagatose-1,6-bisphosphate aldolase 2	
G7487-MONOMER	G7487	Q46801	putative xanthine dehydrogenase iron-sulfur-binding subunit XdhC	YgeU, XdhC
CPLX-7408				
CPLX-8255			NADH-dependent hydrogenase	
CPLX0-8545			peptidoglycan DD endopeptidase DacB	
CHLREDRAFT_130914-MONOMER	CHLREDRAFT_130914	P12356	photosystem I reaction center subunit III	light-harvesting complex I 17 kDa protein, P21 protein, PSI-F
CPLX-7815			hydroxybenzoquinone reductase	
EG11085-MONOMER	EG11085	P60390	16S rRNA m<sup>4</sup>C1402 methyltransferase	RsmH, YabC, MraW
CPLXQT-10			cytochrome <i>bc</i><sub>1</sub> complex monomer	
MONOMER-15073	G-11509	B7J3C9	tetrathionate hydrolase monomer	Tth, TetH
CPLX-8247			4-aminobenzoate <i>N</i>-oxygenase	
MONOMER-18856	G-34564	Q4WMJ1	<i>N</i>-desmethyl-gliotoxin <i>N</i>-methyltransferase	GliN
CPLX-13				
MONOMER-12542	G-9629	P0A1I1	thiosulfate reductase (quinone) &beta; subunit	PhsB
CPLX-8716			carbon disulfide hydrolase octamer	
HS07624-MONOMER	HS07624	O94766	galactosylgalactosylxylosylprotein 3-&beta;-glucuronosyltransferase 3 monomer	Beta-1,3-glucuronyltransferase 3, GlcAT-I, GlcUAT-I, Glucuronosyltransferase-I, UDP-GlcUA:Gal beta-1,3-Gal-R glucuronyltransferase
CPLX-3842				glucose-1-dehydrogenase
MONOMER-17918				
CPLX-9138			anhydrotetracycline 5,6-monooxygenase	
TX72_RS08625-MONOMER	TX72_RS08625	Q7U5J3	NAD(P)H-quinone oxidoreductase subunit F4	NdhF4
CPLX-6948				
MONOMER-15620	G-11989	P07147		tyrosinase-related protein 1, glycoprotein gp75
CPLX0-2141			multidrug efflux pump AcrEF-TolC	
MONOMER-16198	G-12492	Q9KPS2	Na(+)-translocating NADH-quinone reductase subunit B	NqrB
CPLX-7383			serine-pyruvate aminotransferase, mitochondrial	
MONOMER-20332	G-58121	A0A1S6M1N0	4-hydroxybenzoate 3-monooxygenase	
CPLX0-8290			aminopeptidase YpdF	
YML106W-MONOMER	YML106W	P13298	orotate phosphoribosyltransferase	
CPLX-7793			pyridoxal 5'-phosphate-dependent histidine decarboxylase	
MONOMER-18326	G-17827	M1WXK8	aminoalcohol dehydrogenase	TpdE
CPLX8J2-106				
ENSG00000111962-MONOMER	HS03488	Q9Y2C2	uronyl 2-sulfotransferase	
CPLX-8226			oxaloacetate acetylhydrolase	oxaloacetase
HS00728-MONOMER	HS00728	P24557	thromboxane-A synthase	cytochrome P450 5A1, TXA synthase, TXS
CPLX-8694			4-amino-2-methyl-5-phosphomethylpyrimidine synthase	
CPLX-7203			NADP-dependent hydrogenase	
CPLX-121			butyrate-acetoacetate CoA-transferase, complex B	
EG10743-MONOMER	EG10743	P05055	polynucleotide phosphorylase	Bfl, Pnp
CPLX-3663				
AT3G59760-MONOMER	AT3G59760	Q43725	O-acetylserine (thiol) lyase	OasC
CPLX-9121			choline-phosphate cytidylyltransferase A	
PHOSNACMURPENTATRANS-MONOMER	EG10604	P0A6W3		MurX, MraY
CPLX-6931			trihydroxystilbene synthase I	
MONOMER-19660	G-44362	Q5JDG9	&alpha;-D-ribose-1-phosphate 5-kinase (ADP)	
CPLX0-1621			RNase G	ribonuclease G
MONOMER-20742	G-62999	A0A0F7VPM8	chaxamycin ring hydroxylase	
CPLX-7366				
MONOMER-11584	G-9023		nitrilase subunit	MerR
CPLX0-8233				
MONOMER-13069	G-9951	Q5VJ89	soluble butane monooxygenase hydroxylase component &beta; subunit	BmoY
CPLX-7777				
MONOMER-8143				
CPLX66-567			NADH dehydrogenase (ubiquinone) 1 flavoprotein	
HS05939-MONOMER	HS05939	Q02742	&beta;-1,3-galactosyl-<em>O</em>-glycosyl-glycoprotein &beta;-1,6-<em>N</em>-acetylglucosaminyltransferase	C2GNT, core 2 GNT, core 2-branching enzyme, core2-GlcNAc-transferase
CPLX-8211			2-methyl branched-chain acyl-CoA dehydrogenase	
MONOMER-1761			sucrose synthase	
CPLX-8674			gluconate 2-dehydrogenase complex	
AT1G10670-MONOMER	AT1G10670	Q9SGY2	ATP-citrate lyase	
CPLX-1107			allantoinase	allantoin amidohydrolase
MONOMER-20045	G-44745	A0A0C5K362	lytic chitin monoxygenase	
CPLX-3503			serine-glyoxylate aminotransferase	SGA
SYNPCC7942_1705-MONOMER	SYNPCC7942_1705	Q31MI4	Photosystem II reaction center protein I	PsbI
CPLX-9101			alkene monooxygenase oxygenase component monomer	
MONOMER-12170				
CPLX0-1141			selenocysteine synthase	
MONOMER-16046	G-12351	Q72CJ7	DsrP	
CPLX-6917				
CPLX-1761			bifurcating [FeFe]-hydrogenase (soluble)	trimeric [FeFe] hydrogenase, Fe-hydrogenase
CPLX-7349				
MONOMER-13515	G-10288	Q936X2	allophanate hydrolase subunit	AtzF
CPLX0-8202			alanine racemase 1	
MONOMER-20465	G-58254	Q1IAL1	histamine <i>N</i>-monooxygenase	BasC, PmsF
CPLX66-547			sucrase-isomaltase	
YGR247W-MONOMER	YGR247W	P53314	cyclic phosphodiesterase	
CPLX-8197			SoxZY	
MONOMER-12714				
CPLX-8657			glucitol dehydrogenase	
MONOMER-18727	G-27200	A7XRY0	didemethylasterriquinone D synthetase	TdiA
CPLX-102			acetoacetate decarboxylase	
MONOMER-15747			xanthine oxidase 71 kDa subunit	
CPLX-3422				malonate semialdehyde dehydrogenase
MONOMER-16492	G-12759	Q8VP44	cellobiose phosphorylase	Cbp
CPLX-9085			Ind5-Ind6 complex	
HS02477-MONOMER	HS02477	P80404	4-aminobutyrate aminotransferase, mitochondrial	(S)-3-amino-2-methylpropionate transaminase, GABA aminotransferase, GABA transaminase, GABA-AT, GABA-T, Gamma-amino-N-butyrate transaminase, L-AIBAT
CPLX-9484			phosphonopyruvate decarboxylase	
EG12259-MONOMER	EG12259	P37652	cellulose synthase periplasmic subunit	BcsB, YhjN
CPLX-6901				
MONOMER-20860	G-80423	A0A1X7LL67	chlorpyrifos hydrolase	Cpd
